A Taint Based Approach for Smart Fuzzing,,,,
Transcode: Detecting Status Code Mapping Errors in Large-Scale Systems,,,,
Evaluating ChatGPT for Smart Contracts Vulnerability Correction,,,,
Work-in-Progress: Slow Denial of Service Attack on MQTT-Based IoT,,,,
A memory-related vulnerability detection approach based on vulnerability features,,,,
Automatic Detection and Risk Assessment of Session Management Vulnerabilities in Web Applications,,,,
Keeping Pace with Ever-Increasing Data: Towards Continual Learning of Code Intelligence Models,,,,
Predicting Next Changes at the Fine-Grained Level,,,,
Neural Machine Translation for Recovering ASTs from Binaries,,,,
Detecting JavaScript libraries using identifiers and hashes,,,,
A Parallel Memory Defect Detection Method based on Sparse-Value-Flow Graph,,,,
Déjà Vu? Client-Side Fingerprinting and Version Detection of Web Application Software,,,,
Smart Contract Bytecode Similarity Detection Based on Self-supervised Learning,,,,
Context Sensitive and Secure Parser Generation for Deep Packet Inspection of Binary Protocols,,,,
Silent Vulnerable Dependency Alert Prediction with Vulnerability Key Aspect Explanation,,,,
LibDI: A Direction Identification Framework for Detecting Complex Reuse Relationships in Binaries,,,,
Utilizing an Ensemble Classification Method to Assess the Severity of SQL Injection Attacks and XSS,,,,
Smart Contracts Vulnerability Auditing with Multi-semantics,,,,
Security Assurance for Smart Contract,,,,
Combining software interrelationship data across heterogeneous software repositories,,,,
Research and implementation of random test generator for VLIW DSPs,,,,
Using Behavioral Profiles to Detect Software Flaws in Network Servers,,,,
Smart Contract Security: A Software Lifecycle Perspective,,,,
A Projection-Based Approach for Memory Leak Detection,,,,
Reinforcement Learning Guided Symbolic Execution for Ethereum Smart Contracts,,,,
Asm2Vec: Boosting Static Representation Robustness for Binary Clone Search against Code Obfuscation and Compiler Optimization,,,,
SmartCheck: Static Analysis of Ethereum Smart Contracts,,,,
Securing Remote Access Networks Using Malware Detection Tools for Industrial Control Systems,,,,
Aroc: An Automatic Repair Framework for On-Chain Smart Contracts,,,,
Information-Theoretic Detection of SQL Injection Attacks,,,,
IoT-Botnet Detection and Isolation by Access Routers,,,,
Distributed Denial of Service Attack Prevention at Source Machines,,,,
Fine with “1234”? An Analysis of SMS One-Time Password Randomness in Android Apps,,,,
Support for the safety of EVM bytecode via function-call interceptor,,,,
DyDroid: Measuring Dynamic Code Loading and Its Security Implications in Android Applications,,,,
Grey-box Fuzzing Based on Execution Feedback for EOSIO Smart Contracts,,,,
Atlantis: Improving the Analysis and Visualization of Large Assembly Execution Traces,,,,
MLPP: Exploring Transfer Learning and Model Distillation for Predicting Application Performance,,,,
Customizing OWASP ZAP: A Proven Method for Detecting SQL Injection Vulnerabilities,,,,
Is JavaScript Call Graph Extraction Solved Yet? A Comparative Study of Static and Dynamic Tools,,,,
Catch Me if You Can! Transparent Detection of Shellcode,,,,
Research on smart contract evaluation method for open source blockchain,,,,
Adversarial Examples—Security Threats to COVID-19 Deep Learning Systems in Medical IoT Devices,,,,
SoliAudit: Smart Contract Vulnerability Assessment Based on Machine Learning and Fuzz Testing,,,,
An Experimental Study of Four Methods for Homology Analysis of Firmware Vulnerability,,,,
SEPTIC: Detecting Injection Attacks and Vulnerabilities Inside the DBMS,,,,
A Malware Evasion Technique for Auditing Android Anti-Malware Solutions,,,,
EM-Fuzz: Augmented Firmware Fuzzing via Memory Checking,,,,
CFG2VEC: Hierarchical Graph Neural Network for Cross-Architectural Software Reverse Engineering,,,,
Security vulnerability and countermeasures of frequency offset correction in 802.11a systems,,,,
Testing application security with aspects,,,,
NG-MVEE: A New Proposed Hybrid Technique for Enhanced Mitigation of Code Re-Use Attack,,,,
Hunting Vulnerable Smart Contracts via Graph Embedding Based Bytecode Matching,,,,
BTDetect: An Insider Threats Detection Approach Based on Behavior Traceability for IaaS Environments,,,,
Finding Client-side Business Flow Tampering Vulnerabilities,,,,
Static Analyzers and Potential Future Research Directions for Scala: An Overview,,,,
VulChecker: Achieving More Effective Taint Analysis by Identifying Sanitizers Automatically,,,,
Tracking Code Bug Fix Ripple Effects Based on Change Patterns Using Markov Chain Models,,,,
An Automated Policy Verification and Enforcement Framework for Ethereum Applications,,,,
SolChecker: A Practical Static Analysis Framework for Ethereum Smart Contract,,,,
ZenIDS: Introspective Intrusion Detection for PHP Applications,,,,
Automatic Generation of Assertions for Detection of Firmware Vulnerabilities Through Alignment of Symbolic Sequences,,,,
Automated Use-After-Free Detection and Exploit Mitigation: How Far Have We Gone?,,,,
WinHeap Explorer: Efficient and Transparent Heap-Based Bug Detection in Machine Code,,,,
(Partial) Program Dependence Learning,,,,
Simultaneously ensuring smartness, security, and energy efficiency in Internet-of-Things sensors,,
PROTECT-G: Protection of communications in natural gas transportation systems,,,,
Systematic Analysis and Detection of Misconfiguration Vulnerabilities in Android Smartphones,,,,
Detection and Identification of Cyber and Physical Attacks on Distribution Power Grids With PVs: An Online High-Dimensional Data-Driven Approach,,,,
CFIMon: Detecting violation of control flow integrity using performance counters,,,,
Webshell detection techniques in web applications,,,,
Statistical Analysis of Big Data Models in Android Malware Detection,,,,
Preventing Input Validation Vulnerabilities in Web Applications through Automated Type Analysis,,,,
SoK: Sanitizing for Security,,,,
Semantic Learning Based Cross-Platform Binary Vulnerability Search For IoT Devices,,,,
Schooling to Exploit Foolish Contracts,,,,
SQLIIDaaS: A SQL Injection Intrusion Detection Framework as a Service for SaaS Providers,,,,
Rendezvous: A search engine for binary code,,,,
Evaluation of Software Quality Through Refactoring Commit-Impact Analysis,,,,
Near-Source Attack for Isolated Networks with Covert Channel Transmission,,,,
SPIDER: Enabling Fast Patch Propagation In Related Software Repositories,,,,
Towards Automated Reentrancy Detection for Smart Contracts Based on Sequential Models,,,,
Enabling Clone Detection For Ethereum Via Smart Contract Birthmarks,,,,
SoK: Decentralized Finance (DeFi) Attacks,,,,
Investigating Novel Approaches to Defend Software Supply Chain Attacks,,,,
Static analysis for web service security - Tools & techniques for a secure development life cycle,,,,
(Security) Assertions by Large Language Models,,,,
Action Research on the DevSecOps Pipeline,,,,
A Unified Framework to Learn Program Semantics with Graph Neural Networks,,,,
Coda: Runtime Detection of Application-Layer CPU-Exhaustion DoS Attacks in Containers,,,,
Detection and Repair of Architectural Inconsistencies in Java,,,,
Cyber Resilience in Healthcare Digital Twin on Lung Cancer,,,,
Bandwidth shared acknowledgment (BSA) — A secure intrusion detection and multi path routing for MANETs,,,,
APTSHIELD: A Stable, Efficient and Real-Time APT Detection System for Linux Hosts,,,
GenTAL: Generative Denoising Skip-gram Transformer for Unsupervised Binary Code Similarity Detection,,,,
Probabilistic Inference and Trustworthiness Evaluation of Associative Links Toward Malicious Attack Detection for Online Recommendations,,,,
CloneCompass: Visualizations for Exploring Assembly Code Clone Ecosystems,,,,
eMUD: Enhanced Manufacturer Usage Description for IoT Botnets Prevention on Home WiFi Routers,,,,
A Native APIs Protection Mechanism in the Kernel Mode against Malicious Code,,,,
CoinWatch: A Clone-Based Approach For Detecting Vulnerabilities in Cryptocurrencies,,,,
EVM: From Offline Detection to Online Reinforcement for Ethereum Virtual Machine,,,,
PDG2Vec: Identify the Binary Function Similarity with Program Dependence Graph,,,,
Web Application Firewall Using Proxy and Security Information and Event Management (SIEM) for OWASP Cyber Attack Detection,,,,
A Rule Based Secure Network System - Prevents Log4jshell and SSH Intrusions,,,,
Malware Detection and Security Analysis Capabilities in a Continuous Integration / Delivery Context Using Assemblyline,,,,
Interactive sensitive data exposure detection through static analysis,,,,
Prototype Infrastructure Cloud Expert System DNA Analysis (CESDA) as the Basis of Sustainability DNA Software Improvement in Indonesia,,,,
Two Timin’: Repairing Smart Contracts With A Two-Layered Approach,,,,
Adversarial Objectness Gradient Attacks in Real-time Object Detection Systems,,,,
CEP Support for Detection of Application Layer Attacks,,,,
BiN: A Two-Level Learning-Based Bug Search for Cross-Architecture Binary,,,,
Understanding and Mitigating Threats from Android Hybrid Apps Using Machine Learning,,,,
Defending Against Web Application Attacks: Approaches, Challenges and Implications,,,
CompaSeC: A Compiler-assisted Security Countermeasure to Address Instruction Skip Fault Attacks on RISC-V,,,,
Assessing the Security Risks of Medical Mobile Applications,,,,
Active Learning of Discriminative Subgraph Patterns for API Misuse Detection,,,,
"Exception beyond Exception: Crashing Android System by Trapping in ""Uncaught Exception""",,,,
Survey of Attacks and Defenses against SGX,,,,
Simplistic Spoofing of GPS Enabled Smartphone,,,,
Identification of Cybersecurity Specific Content Using the Doc2Vec Language Model,,,,
An Optimized Auto-Encoder based Approach for Detecting Zero-Day Cyber-Attacks in Computer Network,,,,
IntRepair: Informed Repairing of Integer Overflows,,,,
TCP Attack Detection Using Dynamic Threshold,,,,
Using Taint Analysis for Threat Risk of Cloud Applications,,,,
SMT-constrained symbolic execution engine for integer overflow detection in C code,,,,
Time Series Analysis of Copy-and-Paste Impact on Android Application Security,,,,
IFCaaS: Information Flow Control as a Service for Cloud Security,,,,
Combining Black Box Testing with White Box Code Analysis: A Heterogeneous Approach for Testing Enterprise SaaS Applications,,,,
Evaluating and Improving Penetration Testing in Web Services,,,,
Reengineering the lifecycle of Arrowhead applications: from skeletons to the client library,,,,
Development of Open Source-based Threat Hunting Platform,,,,
False Data Injection Attack Detection using Adaptive Threshold via Model Free Deep Reinforcement Learning for Residential Load Demand,,,,
Virtual Static Security Analyzer for Web Applications,,,,
PHP web shell detection through static analysis of AST using LSTM based deep learning,,,,
A cross platform intrusion detection system using inter server communication technique,,,,
Study of Security Flaws in the Linux Kernel by Fuzzing,,,,
SOFIA: An automated security oracle for black-box testing of SQL-injection vulnerabilities,,,,
EBF: Event-Based Filter for Exploit Containment,,,,
A technique for evaluation and detection of potentially vulnerable code in Android applications,,,,
Assessing Security Health of Public WiFi Environments in the UAE,,,,
Intent-Based Extensible Real-Time PHP Supervision Framework,,,,
Automatically Constructing Peer Slices via Semanticand Context-Aware Security Checks in the Linux Kernel,,,,
Dynamic Detection of False Data Injection Attack in Smart Grid using Deep Learning,,,,
Large-Scale Application of Fault Injection into PyTorch Models -an Extension to PyTorchFI for Validation Efficiency,,,,
Identification of binary file compilation information,,,,
WPBOUND: Enforcing Spatial Memory Safety Efficiently at Runtime with Weakest Preconditions,,,,
Study and Mitigation of Origin Stripping Vulnerabilities in Hybrid-postMessage Enabled Mobile Applications,,,,
Detection of JavaScript Injection Eavesdropping on WebRTC communications,,,,
An Anomaly Detection System for the Protection of Relational Database Systems against Data Leakage by Application Programs,,,,
